date,store,item,sales
2015-12-12,1,1,23
2015-12-13,1,1,14
2015-12-14,1,1,10
2015-12-15,1,1,12
2015-12-16,1,1,19
2015-12-17,1,1,9
2015-12-18,1,1,19
2015-12-19,1,1,21
2015-12-20,1,1,17
2015-12-21,1,1,10
2015-12-22,1,1,13
2015-12-23,1,1,14
2015-12-24,1,1,7
2015-12-25,1,1,19
2015-12-26,1,1,13
2015-12-27,1,1,17
2015-12-28,1,1,4
2015-12-29,1,1,12
2015-12-30,1,1,15
2015-12-31,1,1,18
2016-01-01,1,1,21
2016-01-02,1,1,13
2016-01-03,1,1,12
2016-01-04,1,1,12
2016-01-05,1,1,12
2016-01-06,1,1,16
2016-01-07,1,1,12
2016-01-08,1,1,12
2016-01-09,1,1,16
2016-01-10,1,1,26
2016-01-11,1,1,7
2016-01-12,1,1,13
2016-01-13,1,1,9
2016-01-14,1,1,18
2016-01-15,1,1,13
2016-01-16,1,1,8
2016-01-17,1,1,13
2016-01-18,1,1,7
2016-01-19,1,1,17
2016-01-20,1,1,13
2016-01-21,1,1,12
2016-01-22,1,1,15
2016-01-23,1,1,23
2016-01-24,1,1,21
2016-01-25,1,1,15
2016-01-26,1,1,18
2016-01-27,1,1,14
2016-01-28,1,1,17
2016-01-29,1,1,16
2016-01-30,1,1,14
2016-01-31,1,1,14
2016-02-01,1,1,16
2016-02-02,1,1,16
2016-02-03,1,1,19
2016-02-04,1,1,9
2016-02-05,1,1,14
2016-02-06,1,1,14
2016-02-07,1,1,18
2016-02-08,1,1,12
2016-02-09,1,1,14
2016-02-10,1,1,16
2016-02-11,1,1,14
2016-02-12,1,1,15
2016-02-13,1,1,10
2016-02-14,1,1,23
2016-02-15,1,1,8
2016-02-16,1,1,19
2016-02-17,1,1,29
2016-02-18,1,1,17
2016-02-19,1,1,18
2016-02-20,1,1,18
2016-02-21,1,1,21
2016-02-22,1,1,16
2016-02-23,1,1,16
2016-02-24,1,1,10
2016-02-25,1,1,12
2016-02-26,1,1,9
2016-02-27,1,1,21
2016-02-28,1,1,12
2016-02-29,1,1,14
2016-03-01,1,1,16
2016-03-02,1,1,17
2016-03-03,1,1,20
2016-03-04,1,1,17
2016-03-05,1,1,17
2016-03-06,1,1,22
2016-03-07,1,1,17
2016-03-08,1,1,9
2016-03-09,1,1,18
2016-03-10,1,1,15
2016-03-11,1,1,22
2016-03-12,1,1,17
2016-03-13,1,1,23
2016-03-14,1,1,13
2016-03-15,1,1,11
2016-03-16,1,1,23
2016-03-17,1,1,19
2016-03-18,1,1,21
2016-03-19,1,1,25
2016-03-20,1,1,25
2016-03-21,1,1,22
2016-03-22,1,1,17
2016-03-23,1,1,19
2016-03-24,1,1,18
2016-03-25,1,1,27
2016-03-26,1,1,22
2016-03-27,1,1,28
2016-03-28,1,1,16
2016-03-29,1,1,22
2016-03-30,1,1,14
2016-03-31,1,1,17
2016-04-01,1,1,32
2016-04-02,1,1,24
2016-04-03,1,1,29
2016-04-04,1,1,18
2016-04-05,1,1,20
2016-04-06,1,1,25
2016-04-07,1,1,18
2016-04-08,1,1,23
2016-04-09,1,1,22
2016-04-10,1,1,36
2016-04-11,1,1,18
2016-04-12,1,1,30
2016-04-13,1,1,24
2016-04-14,1,1,22
2016-04-15,1,1,23
2016-04-16,1,1,22
2016-04-17,1,1,18
2016-04-18,1,1,23
2016-04-19,1,1,23
2016-04-20,1,1,18
2016-04-21,1,1,20
2016-04-22,1,1,22
2016-04-23,1,1,23
2016-04-24,1,1,26
2016-04-25,1,1,15
2016-04-26,1,1,20
2016-04-27,1,1,19
2016-04-28,1,1,21
2016-04-29,1,1,30
2016-04-30,1,1,30
2016-05-01,1,1,30
2016-05-02,1,1,18
2016-05-03,1,1,29
2016-05-04,1,1,24
2016-05-05,1,1,17
2016-05-06,1,1,23
2016-05-07,1,1,23
2016-05-08,1,1,26
2016-05-09,1,1,18
2016-05-10,1,1,29
2016-05-11,1,1,21
2016-05-12,1,1,19
2016-05-13,1,1,26
2016-05-14,1,1,30
2016-05-15,1,1,39
2016-05-16,1,1,13
2016-05-17,1,1,25
2016-05-18,1,1,33
2016-05-19,1,1,26
2016-05-20,1,1,28
2016-05-21,1,1,35
2016-05-22,1,1,32
2016-05-23,1,1,22
2016-05-24,1,1,26
2016-05-25,1,1,29
2016-05-26,1,1,17
2016-05-27,1,1,26
2016-05-28,1,1,33
2016-05-29,1,1,29
2016-05-30,1,1,18
2016-05-31,1,1,18
2016-06-01,1,1,24
2016-06-02,1,1,25
2016-06-03,1,1,38
2016-06-04,1,1,28
2016-06-05,1,1,35
2016-06-06,1,1,23
2016-06-07,1,1,22
2016-06-08,1,1,22
2016-06-09,1,1,24
2016-06-10,1,1,34
2016-06-11,1,1,31
2016-06-12,1,1,22
2016-06-13,1,1,22
2016-06-14,1,1,25
2016-06-15,1,1,22
2016-06-16,1,1,30
2016-06-17,1,1,22
2016-06-18,1,1,27
2016-06-19,1,1,28
2016-06-20,1,1,15
2016-06-21,1,1,25
2016-06-22,1,1,25
2016-06-23,1,1,23
2016-06-24,1,1,31
2016-06-25,1,1,31
2016-06-26,1,1,32
2016-06-27,1,1,26
2016-06-28,1,1,28
2016-06-29,1,1,25
2016-06-30,1,1,25
2016-07-01,1,1,42
2016-07-02,1,1,32
2016-07-03,1,1,35
2016-07-04,1,1,18
2016-07-05,1,1,31
2016-07-06,1,1,22
2016-07-07,1,1,33
2016-07-08,1,1,34
2016-07-09,1,1,35
2016-07-10,1,1,28
2016-07-11,1,1,18
2016-07-12,1,1,27
2016-07-13,1,1,30
2016-07-14,1,1,22
2016-07-15,1,1,33
2016-07-16,1,1,34
2016-07-17,1,1,37
2016-07-18,1,1,24
2016-07-19,1,1,25
2016-07-20,1,1,22
2016-07-21,1,1,34
2016-07-22,1,1,26
2016-07-23,1,1,34
2016-07-24,1,1,25
2016-07-25,1,1,21
2016-07-26,1,1,24
2016-07-27,1,1,28
2016-07-28,1,1,30
2016-07-29,1,1,30
2016-07-30,1,1,38
2016-07-31,1,1,31
2016-08-01,1,1,21
2016-08-02,1,1,22
2016-08-03,1,1,28
2016-08-04,1,1,34
2016-08-05,1,1,24
2016-08-06,1,1,20
2016-08-07,1,1,31
2016-08-08,1,1,11
2016-08-09,1,1,26
2016-08-10,1,1,21
2016-08-11,1,1,23
2016-08-12,1,1,16
2016-08-13,1,1,27
2016-08-14,1,1,36
2016-08-15,1,1,24
2016-08-16,1,1,15
2016-08-17,1,1,25
2016-08-18,1,1,26
2016-08-19,1,1,29
2016-08-20,1,1,30
2016-08-21,1,1,22
2016-08-22,1,1,15
2016-08-23,1,1,24
2016-08-24,1,1,32
2016-08-25,1,1,17
2016-08-26,1,1,25
2016-08-27,1,1,24
2016-08-28,1,1,34
2016-08-29,1,1,14
2016-08-30,1,1,14
2016-08-31,1,1,17
2016-09-01,1,1,18
2016-09-02,1,1,20
2016-09-03,1,1,31
2016-09-04,1,1,25
2016-09-05,1,1,32
2016-09-06,1,1,28
2016-09-07,1,1,18
2016-09-08,1,1,28
2016-09-09,1,1,26
2016-09-10,1,1,25
2016-09-11,1,1,24
2016-09-12,1,1,24
2016-09-13,1,1,24
2016-09-14,1,1,19
2016-09-15,1,1,20
2016-09-16,1,1,19
2016-09-17,1,1,19
2016-09-18,1,1,27
2016-09-19,1,1,19
2016-09-20,1,1,23
2016-09-21,1,1,25
2016-09-22,1,1,25
2016-09-23,1,1,24
2016-09-24,1,1,26
2016-09-25,1,1,27
2016-09-26,1,1,17
2016-09-27,1,1,18
2016-09-28,1,1,27
2016-09-29,1,1,28
2016-09-30,1,1,23
2016-10-01,1,1,25
2016-10-02,1,1,26
2016-10-03,1,1,20
2016-10-04,1,1,28
2016-10-05,1,1,17
2016-10-06,1,1,22
2016-10-07,1,1,19
2016-10-08,1,1,24
2016-10-09,1,1,29
2016-10-10,1,1,18
2016-10-11,1,1,18
2016-10-12,1,1,16
2016-10-13,1,1,16
2016-10-14,1,1,32
2016-10-15,1,1,32
2016-10-16,1,1,26
2016-10-17,1,1,20
2016-10-18,1,1,21
2016-10-19,1,1,20
2016-10-20,1,1,30
2016-10-21,1,1,25
2016-10-22,1,1,26
2016-10-23,1,1,21
2016-10-24,1,1,16
2016-10-25,1,1,13
2016-10-26,1,1,16
2016-10-27,1,1,25
2016-10-28,1,1,18
2016-10-29,1,1,23
2016-10-30,1,1,33
2016-10-31,1,1,24
2016-11-01,1,1,22
2016-11-02,1,1,23
2016-11-03,1,1,23
2016-11-04,1,1,22
2016-11-05,1,1,29
2016-11-06,1,1,18
2016-11-07,1,1,17
2016-11-08,1,1,19
2016-11-09,1,1,22
2016-11-10,1,1,18
2016-11-11,1,1,26
2016-11-12,1,1,26
2016-11-13,1,1,36
2016-11-14,1,1,17
2016-11-15,1,1,22
2016-11-16,1,1,20
2016-11-17,1,1,19
2016-11-18,1,1,21
2016-11-19,1,1,36
2016-11-20,1,1,22
2016-11-21,1,1,14
2016-11-22,1,1,18
2016-11-23,1,1,20
2016-11-24,1,1,18
2016-11-25,1,1,26
2016-11-26,1,1,20
2016-11-27,1,1,20
2016-11-28,1,1,22
2016-11-29,1,1,27
2016-11-30,1,1,19
2016-12-01,1,1,13
2016-12-02,1,1,11
2016-12-03,1,1,19
2016-12-04,1,1,24
2016-12-05,1,1,13
2016-12-06,1,1,10
2016-12-07,1,1,17
2016-12-08,1,1,15
2016-12-09,1,1,7
2016-12-10,1,1,12
2016-12-11,1,1,20
2016-12-12,1,1,12
2016-12-13,1,1,23
2016-12-14,1,1,12
2016-12-15,1,1,10
2016-12-16,1,1,15
2016-12-17,1,1,19
2016-12-18,1,1,22
2016-12-19,1,1,17
2016-12-20,1,1,18
2016-12-21,1,1,12
2016-12-22,1,1,20
2016-12-23,1,1,21
2016-12-24,1,1,13
2016-12-25,1,1,20
2016-12-26,1,1,16
2016-12-27,1,1,10
2016-12-28,1,1,16
2016-12-29,1,1,21
2016-12-30,1,1,24
2016-12-31,1,1,14
2013-01-01,1,2,33
2013-01-02,1,2,43
2013-01-03,1,2,23
2013-01-04,1,2,18
2013-01-05,1,2,34
2013-01-06,1,2,38
2013-01-07,1,2,27
2013-01-08,1,2,28
2013-01-09,1,2,34
2013-01-10,1,2,27
2013-01-11,1,2,28
2013-01-12,1,2,39
2013-01-13,1,2,28
2013-01-14,1,2,30
2013-01-15,1,2,27
2013-01-16,1,2,19
2013-01-17,1,2,29
2013-01-18,1,2,29
2013-01-19,1,2,44
2013-01-20,1,2,34
2013-01-21,1,2,15
2013-01-22,1,2,29
2013-01-23,1,2,21
2013-01-24,1,2,33
2013-01-25,1,2,29
2013-01-26,1,2,33
2013-01-27,1,2,32
2013-01-28,1,2,16
2013-01-29,1,2,35
2013-01-30,1,2,29
2013-01-31,1,2,27
2013-02-01,1,2,30
2013-02-02,1,2,26
2013-02-03,1,2,39
2013-02-04,1,2,30
2013-02-05,1,2,34
2013-02-06,1,2,22
2013-02-07,1,2,42
2013-02-08,1,2,27
2013-02-09,1,2,28
2013-02-10,1,2,34
2013-02-11,1,2,25
2013-02-12,1,2,39
2013-02-13,1,2,17
2013-02-14,1,2,35
2013-02-15,1,2,34
2013-02-16,1,2,39
2013-02-17,1,2,46
2013-02-18,1,2,31
2013-02-19,1,2,30
2013-02-20,1,2,24
2013-02-21,1,2,31
2013-02-22,1,2,40
2013-02-23,1,2,37
2013-02-24,1,2,33
2013-02-25,1,2,13
2013-02-26,1,2,33
2013-02-27,1,2,19
2013-02-28,1,2,35
2013-03-01,1,2,42
2013-03-02,1,2,49
2013-03-03,1,2,49
2013-03-04,1,2,33
2013-03-05,1,2,42
2013-03-06,1,2,43
2013-03-07,1,2,48
2013-03-08,1,2,43
2013-03-09,1,2,43
2013-03-10,1,2,43
2013-03-11,1,2,34
2013-03-12,1,2,30
2013-03-13,1,2,36
2013-03-14,1,2,44
2013-03-15,1,2,52
2013-03-16,1,2,58
2013-03-17,1,2,46
2013-03-18,1,2,37
2013-03-19,1,2,48
2013-03-20,1,2,43
2013-03-21,1,2,43
2013-03-22,1,2,30
2013-03-23,1,2,51
2013-03-24,1,2,40
2013-03-25,1,2,34
2013-03-26,1,2,27
2013-03-27,1,2,33
2013-03-28,1,2,38
2013-03-29,1,2,45
2013-03-30,1,2,51
2013-03-31,1,2,44
2013-04-01,1,2,40
2013-04-02,1,2,44
2013-04-03,1,2,40
2013-04-04,1,2,53
2013-04-05,1,2,45
2013-04-06,1,2,46
2013-04-07,1,2,57
2013-04-08,1,2,44
2013-04-09,1,2,31
2013-04-10,1,2,49
2013-04-11,1,2,41
2013-04-12,1,2,53
2013-04-13,1,2,50
2013-04-14,1,2,53
2013-04-15,1,2,28
2013-04-16,1,2,45
2013-04-17,1,2,45
2013-04-18,1,2,45
2013-04-19,1,2,58
2013-04-20,1,2,26
2013-04-21,1,2,48
2013-04-22,1,2,27
2013-04-23,1,2,38
2013-04-24,1,2,40
2013-04-25,1,2,51
2013-04-26,1,2,48
2013-04-27,1,2,42
2013-04-28,1,2,53
2013-04-29,1,2,36
2013-04-30,1,2,40
2013-05-01,1,2,51
2013-05-02,1,2,54
2013-05-03,1,2,49
2013-05-04,1,2,49
2013-05-05,1,2,60
2013-05-06,1,2,38
2013-05-07,1,2,43
2013-05-08,1,2,45
2013-05-09,1,2,46
2013-05-10,1,2,58
2013-05-11,1,2,63
2013-05-12,1,2,53
2013-05-13,1,2,49
2013-05-14,1,2,35
2013-05-15,1,2,43
2013-05-16,1,2,49
2013-05-17,1,2,45
2013-05-18,1,2,53
2013-05-19,1,2,53
2013-05-20,1,2,38
2013-05-21,1,2,53
2013-05-22,1,2,38
2013-05-23,1,2,69
2013-05-24,1,2,48
2013-05-25,1,2,45
2013-05-26,1,2,64
2013-05-27,1,2,38
2013-05-28,1,2,48
2013-05-29,1,2,44
2013-05-30,1,2,48
2013-05-31,1,2,58
2013-06-01,1,2,55
2013-06-02,1,2,51
2013-06-03,1,2,43
2013-06-04,1,2,41
2013-06-05,1,2,67
2013-06-06,1,2,43
2013-06-07,1,2,69
2013-06-08,1,2,52
2013-06-09,1,2,65
2013-06-10,1,2,48
2013-06-11,1,2,49
2013-06-12,1,2,56
2013-06-13,1,2,57
2013-06-14,1,2,58
2013-06-15,1,2,52
2013-06-16,1,2,52
2013-06-17,1,2,55
2013-06-18,1,2,45
2013-06-19,1,2,48
2013-06-20,1,2,44
2013-06-21,1,2,47
2013-06-22,1,2,60
2013-06-23,1,2,55
2013-06-24,1,2,60
2013-06-25,1,2,50
2013-06-26,1,2,69
2013-06-27,1,2,64
2013-06-28,1,2,71
2013-06-29,1,2,56
2013-06-30,1,2,61
2013-07-01,1,2,46
2013-07-02,1,2,48
2013-07-03,1,2,57
2013-07-04,1,2,50
2013-07-05,1,2,58
2013-07-06,1,2,73
2013-07-07,1,2,52
2013-07-08,1,2,47
2013-07-09,1,2,49
2013-07-10,1,2,56
2013-07-11,1,2,54
2013-07-12,1,2,46
2013-07-13,1,2,62
2013-07-14,1,2,82
2013-07-15,1,2,39
2013-07-16,1,2,57
2013-07-17,1,2,55
2013-07-18,1,2,58
2013-07-19,1,2,57
2013-07-20,1,2,78
2013-07-21,1,2,62
2013-07-22,1,2,45
2013-07-23,1,2,51
2013-07-24,1,2,47
2013-07-25,1,2,57
2013-07-26,1,2,68
2013-07-27,1,2,67
2013-07-28,1,2,74
2013-07-29,1,2,40
2013-07-30,1,2,60
2013-07-31,1,2,48
2013-08-01,1,2,53
2013-08-02,1,2,53
2013-08-03,1,2,62
2013-08-04,1,2,55
2013-08-05,1,2,47
2013-08-06,1,2,60
2013-08-07,1,2,41
2013-08-08,1,2,54
2013-08-09,1,2,69
2013-08-10,1,2,53
2013-08-11,1,2,64
2013-08-12,1,2,36
2013-08-13,1,2,42
2013-08-14,1,2,40
2013-08-15,1,2,45
2013-08-16,1,2,47
2013-08-17,1,2,60
2013-08-18,1,2,60
2013-08-19,1,2,39
2013-08-20,1,2,48
2013-08-21,1,2,52
2013-08-22,1,2,44
2013-08-23,1,2,44
2013-08-24,1,2,64
2013-08-25,1,2,54
2013-08-26,1,2,37
2013-08-27,1,2,55
2013-08-28,1,2,49
2013-08-29,1,2,48
2013-08-30,1,2,56
2013-08-31,1,2,60
2013-09-01,1,2,42
2013-09-02,1,2,38
2013-09-03,1,2,45
2013-09-04,1,2,42
2013-09-05,1,2,45
2013-09-06,1,2,43
2013-09-07,1,2,60
2013-09-08,1,2,44
2013-09-09,1,2,36
2013-09-10,1,2,40
2013-09-11,1,2,47
2013-09-12,1,2,59
2013-09-13,1,2,50
2013-09-14,1,2,44
2013-09-15,1,2,46
2013-09-16,1,2,34
2013-09-17,1,2,43
2013-09-18,1,2,47
2013-09-19,1,2,47
2013-09-20,1,2,44
2013-09-21,1,2,56
2013-09-22,1,2,60
2013-09-23,1,2,39
2013-09-24,1,2,40
2013-09-25,1,2,39
2013-09-26,1,2,47
2013-09-27,1,2,54
2013-09-28,1,2,44
2013-09-29,1,2,56
2013-09-30,1,2,22
2013-10-01,1,2,36
2013-10-02,1,2,44
2013-10-03,1,2,31
2013-10-04,1,2,38
2013-10-05,1,2,52
2013-10-06,1,2,42
2013-10-07,1,2,40
2013-10-08,1,2,30
2013-10-09,1,2,45
2013-10-10,1,2,58
2013-10-11,1,2,45
2013-10-12,1,2,43
2013-10-13,1,2,53
2013-10-14,1,2,44
2013-10-15,1,2,32
2013-10-16,1,2,40
2013-10-17,1,2,51
2013-10-18,1,2,38
2013-10-19,1,2,46
2013-10-20,1,2,57
2013-10-21,1,2,33
2013-10-22,1,2,49
2013-10-23,1,2,45
2013-10-24,1,2,43
2013-10-25,1,2,32
2013-10-26,1,2,52
2013-10-27,1,2,54
2013-10-28,1,2,38
2013-10-29,1,2,34
2013-10-30,1,2,41
2013-10-31,1,2,44
2013-11-01,1,2,51
2013-11-02,1,2,50
2013-11-03,1,2,52
2013-11-04,1,2,32
2013-11-05,1,2,40
2013-11-06,1,2,41
2013-11-07,1,2,47
2013-11-08,1,2,43
2013-11-09,1,2,53
2013-11-10,1,2,68
2013-11-11,1,2,40
2013-11-12,1,2,41
2013-11-13,1,2,40
2013-11-14,1,2,53
2013-11-15,1,2,60
2013-11-16,1,2,54
2013-11-17,1,2,46
2013-11-18,1,2,24
2013-11-19,1,2,47
2013-11-20,1,2,40
2013-11-21,1,2,46
2013-11-22,1,2,53
2013-11-23,1,2,49
2013-11-24,1,2,63
2013-11-25,1,2,30
2013-11-26,1,2,55
2013-11-27,1,2,49
2013-11-28,1,2,54
2013-11-29,1,2,50
2013-11-30,1,2,56
2013-12-01,1,2,42
2013-12-02,1,2,31
2013-12-03,1,2,24
2013-12-04,1,2,31
2013-12-05,1,2,24
2013-12-06,1,2,33
2013-12-07,1,2,33
2013-12-08,1,2,43
2013-12-09,1,2,24
2013-12-10,1,2,24
2013-12-11,1,2,21
2013-12-12,1,2,32
2013-12-13,1,2,36
2013-12-14,1,2,40
2013-12-15,1,2,50
2013-12-16,1,2,19
2013-12-17,1,2,28
2013-12-18,1,2,38
2013-12-19,1,2,30
2013-12-20,1,2,30
2013-12-21,1,2,38
2013-12-22,1,2,37
2013-12-23,1,2,29
2013-12-24,1,2,24
2013-12-25,1,2,38
2013-12-26,1,2,48
2013-12-27,1,2,40
2013-12-28,1,2,32
2013-12-29,1,2,46
2013-12-30,1,2,28
2013-12-31,1,2,30
2014-01-01,1,2,33
2014-01-02,1,2,37
2014-01-03,1,2,52
2014-01-04,1,2,33
2014-01-05,1,2,49
2014-01-06,1,2,29
2014-01-07,1,2,46
2014-01-08,1,2,35
2014-01-09,1,2,44
2014-01-10,1,2,41
2014-01-11,1,2,39
2014-01-12,1,2,34
2014-01-13,1,2,22
2014-01-14,1,2,34
2014-01-15,1,2,33
2014-01-16,1,2,33
2014-01-17,1,2,31
2014-01-18,1,2,52
2014-01-19,1,2,41
2014-01-20,1,2,28
2014-01-21,1,2,25
2014-01-22,1,2,35
2014-01-23,1,2,34
2014-01-24,1,2,42
2014-01-25,1,2,27
2014-01-26,1,2,43
2014-01-27,1,2,19
2014-01-28,1,2,39
2014-01-29,1,2,29
2014-01-30,1,2,37
2014-01-31,1,2,40
2014-02-01,1,2,43
2014-02-02,1,2,51
2014-02-03,1,2,24
2014-02-04,1,2,27
2014-02-05,1,2,40
2014-02-06,1,2,43
2014-02-07,1,2,46
2014-02-08,1,2,43
2014-02-09,1,2,41
2014-02-10,1,2,35
2014-02-11,1,2,30
2014-02-12,1,2,43
2014-02-13,1,2,40
2014-02-14,1,2,41
2014-02-15,1,2,44
2014-02-16,1,2,48
2014-02-17,1,2,37
2014-02-18,1,2,42
2014-02-19,1,2,28
2014-02-20,1,2,46
2014-02-21,1,2,35
2014-02-22,1,2,42
2014-02-23,1,2,47
2014-02-24,1,2,39
2014-02-25,1,2,36
2014-02-26,1,2,44
2014-02-27,1,2,47
2014-02-28,1,2,53
2014-03-01,1,2,45
2014-03-02,1,2,60
2014-03-03,1,2,44
2014-03-04,1,2,38
2014-03-05,1,2,38
2014-03-06,1,2,46
2014-03-07,1,2,45
2014-03-08,1,2,49
2014-03-09,1,2,57
2014-03-10,1,2,44
2014-03-11,1,2,36
2014-03-12,1,2,42
2014-03-13,1,2,43
2014-03-14,1,2,52
2014-03-15,1,2,55
2014-03-16,1,2,53
2014-03-17,1,2,33
2014-03-18,1,2,47
2014-03-19,1,2,47
2014-03-20,1,2,36
2014-03-21,1,2,50
2014-03-22,1,2,46
2014-03-23,1,2,44
2014-03-24,1,2,28
2014-03-25,1,2,38
2014-03-26,1,2,44
2014-03-27,1,2,41
2014-03-28,1,2,43
2014-03-29,1,2,49
2014-03-30,1,2,70
2014-03-31,1,2,43
2014-04-01,1,2,51
2014-04-02,1,2,48
2014-04-03,1,2,48
2014-04-04,1,2,65
2014-04-05,1,2,47
2014-04-06,1,2,74
2014-04-07,1,2,30
2014-04-08,1,2,61
2014-04-09,1,2,45
2014-04-10,1,2,60
2014-04-11,1,2,68
2014-04-12,1,2,73
2014-04-13,1,2,73
2014-04-14,1,2,47
2014-04-15,1,2,42
2014-04-16,1,2,52
2014-04-17,1,2,41
2014-04-18,1,2,50
2014-04-19,1,2,63
2014-04-20,1,2,87
2014-04-21,1,2,36
2014-04-22,1,2,59
2014-04-23,1,2,59
2014-04-24,1,2,46
2014-04-25,1,2,67
2014-04-26,1,2,61
2014-04-27,1,2,69
2014-04-28,1,2,29
2014-04-29,1,2,48
2014-04-30,1,2,46
2014-05-01,1,2,46
2014-05-02,1,2,74
2014-05-03,1,2,65
2014-05-04,1,2,82
2014-05-05,1,2,39
2014-05-06,1,2,63
2014-05-07,1,2,61
2014-05-08,1,2,60
2014-05-09,1,2,66
2014-05-10,1,2,67
2014-05-11,1,2,78
2014-05-12,1,2,47
2014-05-13,1,2,53
2014-05-14,1,2,52
2014-05-15,1,2,50
2014-05-16,1,2,56
2014-05-17,1,2,71
2014-05-18,1,2,77
2014-05-19,1,2,49
2014-05-20,1,2,62
2014-05-21,1,2,55
2014-05-22,1,2,59
2014-05-23,1,2,57
2014-05-24,1,2,61
2014-05-25,1,2,88
2014-05-26,1,2,43
2014-05-27,1,2,51
2014-05-28,1,2,60
2014-05-29,1,2,51
2014-05-30,1,2,67
2014-05-31,1,2,60
2014-06-01,1,2,76
2014-06-02,1,2,48
2014-06-03,1,2,53
2014-06-04,1,2,63
2014-06-05,1,2,55
2014-06-06,1,2,77
2014-06-07,1,2,62
2014-06-08,1,2,75
2014-06-09,1,2,50
2014-06-10,1,2,57
2014-06-11,1,2,55
2014-06-12,1,2,69
2014-06-13,1,2,69
2014-06-14,1,2,61
2014-06-15,1,2,64
2014-06-16,1,2,48
2014-06-17,1,2,69
2014-06-18,1,2,61
2014-06-19,1,2,48
2014-06-20,1,2,55
2014-06-21,1,2,70
2014-06-22,1,2,59
2014-06-23,1,2,58
2014-06-24,1,2,66
2014-06-25,1,2,58
2014-06-26,1,2,64
2014-06-27,1,2,74
2014-06-28,1,2,70
2014-06-29,1,2,64
2014-06-30,1,2,51
2014-07-01,1,2,61
2014-07-02,1,2,59
2014-07-03,1,2,68
2014-07-04,1,2,56
2014-07-05,1,2,58
2014-07-06,1,2,77
2014-07-07,1,2,38
2014-07-08,1,2,56
2014-07-09,1,2,58
2014-07-10,1,2,55
2014-07-11,1,2,58
2014-07-12,1,2,73
2014-07-13,1,2,102
2014-07-14,1,2,52
2014-07-15,1,2,61
2014-07-16,1,2,53
2014-07-17,1,2,73
2014-07-18,1,2,71
2014-07-19,1,2,72
2014-07-20,1,2,75
2014-07-21,1,2,70
2014-07-22,1,2,71
2014-07-23,1,2,66
2014-07-24,1,2,65
2014-07-25,1,2,74
2014-07-26,1,2,73
2014-07-27,1,2,92
2014-07-28,1,2,48
2014-07-29,1,2,71
2014-07-30,1,2,64
2014-07-31,1,2,69
2014-08-01,1,2,66
2014-08-02,1,2,71
2014-08-03,1,2,86
2014-08-04,1,2,50
2014-08-05,1,2,48
2014-08-06,1,2,48
2014-08-07,1,2,63
2014-08-08,1,2,49
2014-08-09,1,2,63
2014-08-10,1,2,64
2014-08-11,1,2,56
2014-08-12,1,2,57
2014-08-13,1,2,47
2014-08-14,1,2,47
2014-08-15,1,2,62
2014-08-16,1,2,52
2014-08-17,1,2,57
2014-08-18,1,2,53
2014-08-19,1,2,56
2014-08-20,1,2,51
2014-08-21,1,2,55
2014-08-22,1,2,63
2014-08-23,1,2,71
2014-08-24,1,2,75
2014-08-25,1,2,38
2014-08-26,1,2,56
2014-08-27,1,2,70
2014-08-28,1,2,53
2014-08-29,1,2,67
2014-08-30,1,2,58
2014-08-31,1,2,71
2014-09-01,1,2,43
2014-09-02,1,2,49
2014-09-03,1,2,46
2014-09-04,1,2,45
2014-09-05,1,2,57
2014-09-06,1,2,59
2014-09-07,1,2,63
2014-09-08,1,2,49
2014-09-09,1,2,41
2014-09-10,1,2,46
2014-09-11,1,2,56
2014-09-12,1,2,42
2014-09-13,1,2,57
2014-09-14,1,2,61
2014-09-15,1,2,32
2014-09-16,1,2,51
2014-09-17,1,2,54
2014-09-18,1,2,46
2014-09-19,1,2,71
2014-09-20,1,2,58
2014-09-21,1,2,50
2014-09-22,1,2,40
2014-09-23,1,2,35
2014-09-24,1,2,54
2014-09-25,1,2,58
2014-09-26,1,2,63
2014-09-27,1,2,64
2014-09-28,1,2,51
2014-09-29,1,2,51
2014-09-30,1,2,47
2014-10-01,1,2,37
2014-10-02,1,2,46
2014-10-03,1,2,55
2014-10-04,1,2,59
2014-10-05,1,2,70
2014-10-06,1,2,40
2014-10-07,1,2,45
2014-10-08,1,2,45
2014-10-09,1,2,43
2014-10-10,1,2,51
2014-10-11,1,2,61
2014-10-12,1,2,52
2014-10-13,1,2,34
2014-10-14,1,2,43
2014-10-15,1,2,35
2014-10-16,1,2,44
2014-10-17,1,2,43
2014-10-18,1,2,46
2014-10-19,1,2,49
2014-10-20,1,2,42
2014-10-21,1,2,55
2014-10-22,1,2,43
2014-10-23,1,2,34
2014-10-24,1,2,63
2014-10-25,1,2,69
2014-10-26,1,2,70
2014-10-27,1,2,41
2014-10-28,1,2,41
2014-10-29,1,2,43
2014-10-30,1,2,46
2014-10-31,1,2,61
2014-11-01,1,2,50
2014-11-02,1,2,63
2014-11-03,1,2,38
2014-11-04,1,2,58
2014-11-05,1,2,62
2014-11-06,1,2,51
2014-11-07,1,2,48
2014-11-08,1,2,65
2014-11-09,1,2,59
2014-11-10,1,2,46
2014-11-11,1,2,47
2014-11-12,1,2,50
2014-11-13,1,2,53
2014-11-14,1,2,51
2014-11-15,1,2,53
2014-11-16,1,2,76
2014-11-17,1,2,43
2014-11-18,1,2,61
2014-11-19,1,2,50
2014-11-20,1,2,56
2014-11-21,1,2,53
